event,label,background,composite,P_rated,V_ref,I_rated,C_bus,L_line,noise_frac,adc_bits,R_f,arc_place,t_ramp,W_ms,di_end,di_max,didt_max,t_rise,dv_early,di_early,v_sag_end,v_min,r_dyn,collapse,spec_i,spec_v,has_period,period_strength,resid_period,phase_err,onset_found,t_on_rel,decision
00428,benign_idle_drop,train,True,261387.23734472017,827.034988441973,316.05342095277,0.024038805738790817,1.586102422355769e-05,0.004403067602145696,14,,,0.002932862031890928,0.25,0.0736809367103898,0.08223766984977862,0.0065923531544780905,0.18100000000000002,0.006542210768161382,0.04814210697112307,0.002930901329028155,0.9946588252212083,0.039245642303525105,0.0,-0.004328096686547458,-0.03642065024448941,1.0,0.5860914088261837,0.027627942710355846,0.0030637016919627946,1.0,0.0957801108653622,HOLD
00428,benign_idle_drop,train,True,261387.23734472017,827.034988441973,316.05342095277,0.024038805738790817,1.586102422355769e-05,0.004403067602145696,14,,,0.002932862031890928,0.5,0.11087619175222284,0.11830860534368079,0.008696295547866294,0.40299999999999997,0.006542210768161382,0.04814210697112307,0.005656542878947185,0.9921560095660067,0.05056073853027623,0.0,0.027435648183503452,-0.0038356701605399396,1.0,0.5860914088261837,0.0032244396330993286,0.0030637016919627946,1.0,0.0957801108653622,HOLD
00428,benign_idle_drop,train,True,261387.23734472017,827.034988441973,316.05342095277,0.024038805738790817,1.586102422355769e-05,0.004403067602145696,14,,,0.002932862031890928,1.0,0.1674411068290182,0.17713718576064336,0.008696295547866294,0.743,0.006542210768161382,0.04814210697112307,0.009106443096616077,0.9881925683119641,0.05406306849942442,0.0,0.006564570397602787,0.07349571030455869,1.0,0.5860914088261837,0.029277557645901748,0.0030637016919627946,1.0,0.0957801108653622,HOLD
00429,benign_idle_drop,flat,False,264861.9572302333,769.2575142983792,344.30857327641104,0.02135488979811416,7.808492735609994e-06,0.0019438976539365928,14,,,0.003673733667632148,0.25,-0.015919253225808564,0.017120025586274346,0.0027632433812987797,0.17650000000000002,0.001632431361156302,0.00973550289001313,-0.0005285818762678886,0.9998486597513842,-0.03124144246872503,0.0,-0.040933346096698756,-0.09657432832015272,0.0,0.0,,,1.0,0.5400000000184979,HOLD
00429,benign_idle_drop,flat,False,264861.9572302333,769.2575142983792,344.30857327641104,0.02135488979811416,7.808492735609994e-06,0.0019438976539365928,14,,,0.003673733667632148,0.5,-0.02413799214773227,0.02705816248342605,0.0027632433812987797,0.38949999999999996,0.001632431361156302,0.00973550289001313,-0.0014798927122766704,0.9998486597513842,-0.058870760384503236,0.0,-0.005777891919309957,-0.12113198522726792,0.0,0.0,,,1.0,0.5400000000184979,HOLD
00429,benign_idle_drop,flat,False,264861.9572302333,769.2575142983792,344.30857327641104,0.02135488979811416,7.808492735609994e-06,0.0019438976539365928,14,,,0.003673733667632148,1.0,-0.043109785268647026,0.0471345494491396,0.0027632433812987797,0.7879999999999999,0.001632431361156302,0.00973550289001313,-0.0021896961217932847,0.9998486597513842,-0.04964195831961367,0.0,0.05467044111915276,-0.06341327738144535,0.0,0.0,,,1.0,0.5400000000184979,HOLD
00430,benign_idle_drop,train,False,873719.5107657819,838.5734269783725,1041.9117547214096,0.0011197001862814472,3.0025564368153906e-06,0.0008294678826870738,16,,,0.0012012623677134294,0.25,-0.14195447259342822,0.1461490549894761,0.002026322065884882,0.19699999999999998,-9.002667558470874e-05,0.04120265740982381,-0.0074456839496931,1.0019037263270134,-0.05208430218807569,0.0,1.2414477744503938,0.3370208899492116,1.0,0.674120321018869,0.16368881196454893,0.15027395379542519,1.0,0.08674614497478084,HOLD
00430,benign_idle_drop,train,False,873719.5107657819,838.5734269783725,1041.9117547214096,0.0011197001862814472,3.0025564368153906e-06,0.0008294678826870738,16,,,0.0012012623677134294,0.5,-0.2661484449685904,0.277601338214527,0.002026322065884882,0.397,-9.002667558470874e-05,0.04120265740982381,-0.013720008866206848,1.0019037263270134,-0.0513572477197835,0.0,1.0305681343136412,0.07817987825413315,1.0,0.674120321018869,0.3052512466373033,0.15027395379542519,1.0,0.08674614497478084,HOLD
00430,benign_idle_drop,train,False,873719.5107657819,838.5734269783725,1041.9117547214096,0.0011197001862814472,3.0025564368153906e-06,0.0008294678826870738,16,,,0.0012012623677134294,1.0,-0.5017334675758104,0.5277856411982161,0.002026322065884882,0.7825,-9.002667558470874e-05,0.04120265740982381,-0.026444421318605246,1.0019037263270134,-0.05260127487855684,0.0,1.1085674593374073,0.2898955972848857,1.0,0.674120321018869,0.5750274628667644,0.15027395379542519,1.0,0.08674614497478084,HOLD
00431,benign_idle_drop,flat,False,421716.12525760237,801.175629641153,526.3716339530812,0.012092038146417773,3.6694501450743357e-06,0.001817799955201312,14,,,0.003771416412553595,0.25,-0.034700887872967455,0.03617568118932774,0.002574236139277412,0.20450000000000002,0.0016624411669003234,0.013599176054113775,-0.0010702474526614338,0.9989306774469128,-0.02997817467368424,0.0,-0.21528384862351546,-0.07584094413508917,0.0,0.0,,,1.0,0.2495000000184988,HOLD
00431,benign_idle_drop,flat,False,421716.12525760237,801.175629641153,526.3716339530812,0.012092038146417773,3.6694501450743357e-06,0.001817799955201312,14,,,0.003771416412553595,0.5,-0.06138412275330092,0.06498016305084198,0.003197039319745859,0.42000000000000004,0.0016624411669003234,0.013599176054113775,-0.001200867726670935,0.9989306774469128,-0.019249573027095162,0.0,-0.055122036571200676,-0.026213488650184684,0.0,0.0,,,1.0,0.2495000000184988,HOLD
00431,benign_idle_drop,flat,False,421716.12525760237,801.175629641153,526.3716339530812,0.012092038146417773,3.6694501450743357e-06,0.001817799955201312,14,,,0.003771416412553595,1.0,-0.11958564431860187,0.12995894218480325,0.003197039319745859,0.8155,0.0016624411669003234,0.013599176054113775,-0.0028778664153959735,0.9989306774469128,-0.0238657464713818,0.0,0.043394818227025116,-0.014307870106475693,0.0,0.0,,,1.0,0.2495000000184988,HOLD
00432,benign_idle_drop,flat,False,623779.5396136983,832.6246813083326,749.172530693579,0.007886964636145674,3.6470416200559395e-06,0.003213703432580608,12,,,0.004515748579706014,0.25,-0.022916834669589003,0.026805172494755985,0.0040519151086378285,0.078,0.0019805790249946926,0.014686944146977167,-0.001369630310137179,0.997975668866841,-0.057266370280959725,0.0,0.05479349921328912,0.20346181953597944,0.0,0.0,,,1.0,0.38950000001850005,HOLD
00432,benign_idle_drop,flat,False,623779.5396136983,832.6246813083326,749.172530693579,0.007886964636145674,3.6470416200559395e-06,0.003213703432580608,12,,,0.004515748579706014,0.5,-0.03577828936508034,0.03918602274460596,0.005477588792287972,0.393,0.0019805790249946926,0.014686944146977167,-0.0015628078173169097,0.997975668866841,-0.04249267283216112,0.0,-0.04546083442456433,0.08907624846513267,0.0,0.0,,,1.0,0.38950000001850005,HOLD
00432,benign_idle_drop,flat,False,623779.5396136983,832.6246813083326,749.172530693579,0.007886964636145674,3.6470416200559395e-06,0.003213703432580608,12,,,0.004515748579706014,1.0,-0.06381285560940174,0.07051333699053683,0.005477588792287972,0.8,0.0019805790249946926,0.014686944146977167,-0.003513106410968597,0.997975668866841,-0.054203851657771834,0.0,0.022934388945909028,0.11035869779595835,0.0,0.0,,,1.0,0.38950000001850005,HOLD
00433,benign_idle_drop,flat,False,194222.70638618228,789.5567774996646,245.98953732148135,0.009505459505031042,1.2481967733987295e-05,0.0016375601474484128,14,,,0.001928312004467572,0.25,-0.036952220646487385,0.04034671204636033,0.002337597038978778,0.205,0.001012173564328203,0.015626068808847673,-0.0019165219580490082,1.0001006848627172,-0.05049828245627016,0.0,0.10110126864975369,0.03897321937409807,0.0,0.0,,,1.0,0.32350000001850343,HOLD
00433,benign_idle_drop,flat,False,194222.70638618228,789.5567774996646,245.98953732148135,0.009505459505031042,1.2481967733987295e-05,0.0016375601474484128,14,,,0.001928312004467572,0.5,-0.0727633256168855,0.07683810121968744,0.0023375970389790095,0.4275,0.001012173564328203,0.015626068808847673,-0.003115067934531706,1.0001006848627172,-0.04223057879346239,0.0,0.13998433143292485,0.002702477717298725,0.0,0.0,,,1.0,0.32350000001850343,HOLD
00433,benign_idle_drop,flat,False,194222.70638618228,789.5567774996646,245.98953732148135,0.009505459505031042,1.2481967733987295e-05,0.0016375601474484128,14,,,0.001928312004467572,1.0,-0.17277166899129828,0.18625020748851437,0.002523780792441821,0.7925,0.001012173564328203,0.015626068808847673,-0.006758845707874409,1.0001006848627172,-0.03889498067842614,0.0,0.15058851649997396,0.04177118851043121,0.0,0.0,,,1.0,0.32350000001850343,HOLD
00434,benign_idle_drop,train,False,566855.050833338,806.3902054405722,702.953789627983,0.03658854120309893,1.6082446312658e-05,0.002738162917370379,16,,,0.003550908971338679,0.25,-0.03378291199152984,0.03721988708664586,0.004223702079170443,0.1665,0.0018831239573576177,0.018407884504146432,-0.001331847261015416,0.9994466181478409,-0.03829027487232066,0.0,0.15511125791758393,0.1387298268737099,1.0,0.6562384903696765,0.05987199035557398,0.4155130865086063,1.0,0.0987266936249287,HOLD
00434,benign_idle_drop,train,False,566855.050833338,806.3902054405722,702.953789627983,0.03658854120309893,1.6082446312658e-05,0.002738162917370379,16,,,0.003550908971338679,0.5,-0.05879145424242729,0.06257257520275683,0.004302592816779511,0.4025,0.0018831239573576177,0.018407884504146432,-0.0024943482897169665,0.9994466181478409,-0.041717471523664784,0.0,0.06386311817100725,0.09829653995424573,1.0,0.6562384903696765,0.10318496802038463,0.4155130865086063,1.0,0.0987266936249287,HOLD
00434,benign_idle_drop,train,False,566855.050833338,806.3902054405722,702.953789627983,0.03658854120309893,1.6082446312658e-05,0.002738162917370379,16,,,0.003550908971338679,1.0,-0.12085124177074467,0.12956785985485583,0.004902226674363934,0.838,0.0018831239573576177,0.018407884504146432,-0.004883939519429073,0.9994466181478409,-0.04008116329760425,0.0,-0.0023675404302637157,0.09113132933277028,1.0,0.6562384903696765,0.1995392607470256,0.4155130865086063,1.0,0.0987266936249287,HOLD
00435,benign_idle_drop,flat,False,422289.4989204023,787.3766674091061,536.3246288589711,0.009425537471730977,1.261291986877024e-05,0.0028225706643371104,16,,,0.0013192459683537168,0.25,-0.03061854943602394,0.0333351655776705,0.0039060962245331034,0.1875,0.0024061801517228595,0.010981408927031335,-0.001918484078774738,0.9987956223079955,-0.0606759042712109,0.0,-0.002397975631668698,0.09218639220510269,0.0,0.0,,,1.0,0.24150000001849775,HOLD
00435,benign_idle_drop,flat,False,422289.4989204023,787.3766674091061,536.3246288589711,0.009425537471730977,1.261291986877024e-05,0.0028225706643371104,16,,,0.0013192459683537168,0.5,-0.06508546077198758,0.07097956098236473,0.004647762225443865,0.41750000000000004,0.0024061801517228595,0.010981408927031335,-0.0023530066894255314,0.9987956223079955,-0.03560551234626373,0.0,0.05402694716280829,0.08719928726475344,0.0,0.0,,,1.0,0.24150000001849775,HOLD
00435,benign_idle_drop,flat,False,422289.4989204023,787.3766674091061,536.3246288589711,0.009425537471730977,1.261291986877024e-05,0.0028225706643371104,16,,,0.0013192459683537168,1.0,-0.15486364312118062,0.16590268279818166,0.004647762225443865,0.7685,0.0024061801517228595,0.010981408927031335,-0.0055991881361112964,0.9987956223079955,-0.03592363186171677,0.0,0.019494586241402777,0.11335800006708653,0.0,0.0,,,1.0,0.24150000001849775,HOLD
00436,benign_idle_drop,flat,False,163132.45517086587,761.7074849633394,214.16680076173512,0.03489254050450236,5.498842799983536e-06,0.00171670449706618,16,,,0.0020747156344674794,0.25,-0.012110326726211247,0.013739524818008978,0.0020077359582975603,0.038,0.0007288043145908412,0.008032339328729508,-0.0005343642061157307,0.9989782459804916,-0.040759030440285345,0.0,-0.1442163337347611,-0.058916728628747896,0.0,0.0,,,1.0,0.5020000000185015,HOLD
00436,benign_idle_drop,flat,False,163132.45517086587,761.7074849633394,214.16680076173512,0.03489254050450236,5.498842799983536e-06,0.00171670449706618,16,,,0.0020747156344674794,0.5,-0.019684700369140207,0.02160548324619428,0.0023609511736679533,0.40349999999999997,0.0007288043145908412,0.008032339328729508,-0.0006113322514453884,0.9989322185533455,-0.029554803334615545,0.0,-0.07012182602467368,-0.03137887611913079,0.0,0.0,,,1.0,0.5020000000185015,HOLD
00436,benign_idle_drop,flat,False,163132.45517086587,761.7074849633394,214.16680076173512,0.03489254050450236,5.498842799983536e-06,0.00171670449706618,16,,,0.0020747156344674794,1.0,-0.03465028881204526,0.03788813398454243,0.0023609511736679533,0.8140000000000001,0.0007288043145908412,0.008032339328729508,-0.001868016100929515,0.9989322185533455,-0.05239834411378915,0.0,-0.03528434497214359,-0.01690108807903033,0.0,0.0,,,1.0,0.5020000000185015,HOLD
00437,benign_idle_drop,train,False,441920.51808365993,836.5892726174574,528.2407180539291,0.0022863188230516753,4.0594747947096515e-05,0.0031672274617971876,16,,,0.0030227130030866696,0.25,-0.028413408399035233,0.031233789852949903,0.004128397497878533,0.16449999999999998,0.0025506920807276245,0.010030770232295228,-0.004010007731752605,0.9998438805740811,-0.13633264385245927,0.0,-0.1980992720736912,0.017931642621442347,1.0,0.634591350200771,0.10955227868612907,0.2927922095637201,1.0,0.5942030846479707,HOLD
00437,benign_idle_drop,train,False,441920.51808365993,836.5892726174574,528.2407180539291,0.0022863188230516753,4.0594747947096515e-05,0.0031672274617971876,16,,,0.0030227130030866696,0.5,-0.036955748572697074,0.043801583360389924,0.005022882996554416,0.3285,0.0025506920807276245,0.010030770232295228,-0.00283085037193778,0.9998438805740811,-0.07458291506267674,0.0,-0.1507174279850559,0.05999078871521435,1.0,0.634591350200771,0.20304433938210445,0.2927922095637201,1.0,0.5942030846479707,HOLD
00437,benign_idle_drop,train,False,441920.51808365993,836.5892726174574,528.2407180539291,0.0022863188230516753,4.0594747947096515e-05,0.0031672274617971876,16,,,0.0030227130030866696,1.0,-0.06423555831711426,0.07008041389141496,0.006107909562688684,0.7545,0.0025506920807276245,0.010030770232295228,-0.00488599791968297,0.9998438805740811,-0.07489777118073886,0.0,-0.1410073915921364,0.02163972136825182,1.0,0.634591350200771,0.3920725816764977,0.2927922095637201,1.0,0.5942030846479707,HOLD
00438,benign_idle_drop,train,False,538318.0471448932,835.5749004796568,644.2487044977954,0.0020624386628462967,4.960894799628848e-06,0.0007144388679870616,14,,,0.0013726321720808723,0.25,-0.07216275808211337,0.07522965925419067,0.0014573102478951693,0.212,-0.00021413859236929888,0.02478344458527647,-0.003869906794719657,1.0008290248671938,-0.05289449025932445,0.0,0.6800224349144354,0.0002848466478701781,1.0,0.6624449335359839,0.12982165164469384,0.35826136363436367,1.0,0.14185573387204276,HOLD
00438,benign_idle_drop,train,False,538318.0471448932,835.5749004796568,644.2487044977954,0.0020624386628462967,4.960894799628848e-06,0.0007144388679870616,14,,,0.0013726321720808723,0.5,-0.13681743779021222,0.1440612252429254,0.0014573102478951693,0.4265,-0.00021413859236929888,0.02478344458527647,-0.007327129288365799,1.0008290248671938,-0.05316547314948102,0.0,0.6437806953890217,-0.04020600686402909,1.0,0.6624449335359839,0.26269534661847516,0.35826136363436367,1.0,0.14185573387204276,HOLD
00438,benign_idle_drop,train,False,538318.0471448932,835.5749004796568,644.2487044977954,0.0020624386628462967,4.960894799628848e-06,0.0007144388679870616,14,,,0.0013726321720808723,1.0,-0.27088476464999484,0.285420445409384,0.0014573102478951693,0.7915,-0.00021413859236929888,0.02478344458527647,-0.014022458476897235,1.0008290248671938,-0.0515750064000414,0.0,0.76582412200946,0.008719059818778593,1.0,0.6624449335359839,0.5363689489452546,0.35826136363436367,1.0,0.14185573387204276,HOLD
00439,benign_idle_drop,train,False,189211.57687700962,839.7342536850022,225.32316152008005,0.012548793552402793,2.7627761472746907e-06,0.0006811178761787643,14,,,0.001781640255836129,0.25,-0.03700550243713843,0.03890690737757811,0.0010290192800297402,0.19349999999999998,0.00016784334609159626,0.018943894067647765,-0.0003650727908965878,0.9999502347391768,-0.00960578778034635,0.0,0.05082013490784777,-0.03346681551025175,1.0,0.6901901872642018,0.06627542706927024,0.14329063039726941,1.0,0.27931119378356295,HOLD
00439,benign_idle_drop,train,False,189211.57687700962,839.7342536850022,225.32316152008005,0.012548793552402793,2.7627761472746907e-06,0.0006811178761787643,14,,,0.001781640255836129,0.5,-0.06472470032009423,0.06735362098745866,0.0010518881809968325,0.42000000000000004,0.00016784334609159626,0.018943894067647765,-0.0006640997131779537,0.9999502347391768,-0.01010426384515467,0.0,-0.02211342216602886,-0.02877488162059344,1.0,0.6901901872642018,0.12760930217023275,0.14329063039726941,1.0,0.27931119378356295,HOLD
00439,benign_idle_drop,train,False,189211.57687700962,839.7342536850022,225.32316152008005,0.012548793552402793,2.7627761472746907e-06,0.0006811178761787643,14,,,0.001781640255836129,1.0,-0.1269031286318191,0.13390841733647546,0.0013034257757624946,0.8574999999999999,0.00016784334609159626,0.018943894067647765,-0.0011544576307682395,0.9999502347391768,-0.009026031209068011,0.0,0.1760699421316402,-0.01717686912716501,1.0,0.6901901872642018,0.25610243045865,0.14329063039726941,1.0,0.27931119378356295,HOLD
00440,benign_idle_drop,train,False,234119.09235159383,765.0246229934654,306.0281791133847,0.0010681124919705604,3.179161488539656e-06,0.0021212901990978806,16,,,0.00285283010706349,0.25,-0.028292228678580972,0.03024586273538968,0.0037653977270885185,0.196,0.0020580280573339565,0.011418871606910212,-0.0009835236372659649,0.9983972261760263,-0.03357626516090719,0.0,0.10133804488636895,0.02676918322748409,1.0,0.6732954083125118,0.05237259391179921,0.11517635362340428,1.0,0.20014803870338493,HOLD
00440,benign_idle_drop,train,False,234119.09235159383,765.0246229934654,306.0281791133847,0.0010681124919705604,3.179161488539656e-06,0.0021212901990978806,16,,,0.00285283010706349,0.5,-0.04642080624703883,0.05204598824128598,0.0037653977270885185,0.3945,0.0020580280573339565,0.011418871606910212,-0.0017091254738610753,0.9983972261760263,-0.03604167894061904,0.0,0.09130030633491037,0.0006418428746422021,1.0,0.6732954083125118,0.08748239060340651,0.11517635362340428,1.0,0.20014803870338493,HOLD
00440,benign_idle_drop,train,False,234119.09235159383,765.0246229934654,306.0281791133847,0.0010681124919705604,3.179161488539656e-06,0.0021212901990978806,16,,,0.00285283010706349,1.0,-0.08713331447097908,0.09482557523038646,0.004185671345161852,0.808,0.0020580280573339565,0.011418871606910212,-0.003967406305574001,0.9983972261760263,-0.04501596620288694,0.0,0.15126765071230042,-0.0002963563488863283,1.0,0.6732954083125118,0.15153695126957442,0.11517635362340428,1.0,0.20014803870338493,HOLD
00441,benign_idle_drop,train,False,220705.73643966872,813.3686757184746,271.3477209393542,0.0013839411638032237,1.3446027866601641e-05,0.0017314871852581063,12,,,0.002240638641509358,0.25,-0.03930535645380844,0.041453468637839885,0.0028938267996739394,0.20450000000000002,0.000626611215135151,0.01496380980011695,-0.0013738003215918377,1.000029931992264,-0.03408480764005321,0.0,0.11068015206135481,0.11689761450645209,1.0,0.6683183476372594,0.04746742915887145,0.4306903503914925,1.0,0.16427228784285375,HOLD
00441,benign_idle_drop,train,False,220705.73643966872,813.3686757184746,271.3477209393542,0.0013839411638032237,1.3446027866601641e-05,0.0017314871852581063,12,,,0.002240638641509358,0.5,-0.06895930518994314,0.07232096481047523,0.0028938267996739394,0.39649999999999996,0.000626611215135151,0.01496380980011695,-0.0028317799246510805,1.000029931992264,-0.04047753071535875,0.0,0.2829478548461109,0.06483898163838572,1.0,0.6683183476372594,0.0823154267179254,0.4306903503914925,1.0,0.16427228784285375,HOLD
00441,benign_idle_drop,train,False,220705.73643966872,813.3686757184746,271.3477209393542,0.0013839411638032237,1.3446027866601641e-05,0.0017314871852581063,12,,,0.002240638641509358,1.0,-0.13137472113280205,0.1392871143607347,0.0028938267996739394,0.804,0.000626611215135151,0.01496380980011695,-0.005480549677090972,1.000029931992264,-0.041401784496246305,0.0,0.3741139042474853,0.061440165878010204,1.0,0.6683183476372594,0.14918289254233533,0.4306903503914925,1.0,0.16427228784285375,HOLD
00442,benign_idle_drop,flat,False,475339.88465650135,814.2616979417876,583.7679530524643,0.004645542907373032,2.7757909776888565e-05,0.0021942147808765417,16,,,0.0035631287004867854,0.25,-0.03216453046595222,0.0354273732308429,0.003676231750917713,0.223,0.0006033689826262018,0.017731499271615915,-0.00326697294721296,1.0006171152442016,-0.09850804161291957,0.0,-0.1324383420507816,-0.026316639945161726,0.0,0.0,,,1.0,0.42700000001850286,HOLD
00442,benign_idle_drop,flat,False,475339.88465650135,814.2616979417876,583.7679530524643,0.004645542907373032,2.7757909776888565e-05,0.0021942147808765417,16,,,0.0035631287004867854,0.5,-0.057511515681225166,0.06200952535408594,0.003676231750917713,0.43,0.0006033689826262018,0.017731499271615915,-0.004152419519629062,1.0006171152442016,-0.07096756033892088,0.0,-0.17151514851539906,0.009373195874862284,0.0,0.0,,,1.0,0.42700000001850286,HOLD
00442,benign_idle_drop,flat,False,475339.88465650135,814.2616979417876,583.7679530524643,0.004645542907373032,2.7757909776888565e-05,0.0021942147808765417,16,,,0.0035631287004867854,1.0,-0.1138637849354078,0.11979015420631922,0.003676231750917713,0.833,0.0006033689826262018,0.017731499271615915,-0.005479805470983954,1.0006171152442016,-0.04770699027605135,0.0,-0.13362359575156324,0.01002752369995357,0.0,0.0,,,1.0,0.42700000001850286,HOLD
00443,benign_idle_drop,flat,False,189280.83610345956,833.2410616668728,227.1621560809895,0.02873291260612991,1.4971749892933698e-05,0.0032471087257213076,14,,,0.0017728680246236993,0.25,-0.028295668628414237,0.03407452540074942,0.0058427119415039265,0.1505,0.0037091677813889568,0.018968165336397735,-0.0008026337210540503,0.99890124290224,-0.027397692513341912,0.0,-0.014706779527431697,-0.030371008166971657,0.0,0.0,,,1.0,0.6300000000184978,HOLD
00443,benign_idle_drop,flat,False,189280.83610345956,833.2410616668728,227.1621560809895,0.02873291260612991,1.4971749892933698e-05,0.0032471087257213076,14,,,0.0017728680246236993,0.5,-0.0418504306892953,0.0470305692882719,0.0058427119415039265,0.3595,0.0037091677813889568,0.018968165336397735,-0.0017777545462862024,0.99890124290224,-0.04148743706163758,0.0,-0.038448393666748897,-0.020903872670837032,0.0,0.0,,,1.0,0.6300000000184978,HOLD
00443,benign_idle_drop,flat,False,189280.83610345956,833.2410616668728,227.1621560809895,0.02873291260612991,1.4971749892933698e-05,0.0032471087257213076,14,,,0.0017728680246236993,1.0,-0.07892656175854997,0.08560550135955441,0.0058427119415039265,0.8115,0.0037091677813889568,0.018968165336397735,-0.0026232788196622636,0.99890124290224,-0.03282111430724272,0.0,-0.04689503506231694,-0.005826290225558148,0.0,0.0,,,1.0,0.6300000000184978,HOLD
00444,benign_idle_drop,flat,False,134376.89287283266,809.6648053763176,165.96607877796626,0.04361030556346687,2.8172747711350045e-06,0.0028155394593810438,14,,,0.0034829895114434828,0.25,-0.01033216551842908,0.016985455834687028,0.0036395696604278067,0.053,0.0030161439856620145,0.010927163403957758,-0.0001692727385008021,0.9980260967002076,-0.014937369051442124,0.0,0.14282505514034705,0.08348678194733081,0.0,0.0,,,1.0,0.7330000000185035,HOLD
00444,benign_idle_drop,flat,False,134376.89287283266,809.6648053763176,165.96607877796626,0.04361030556346687,2.8172747711350045e-06,0.0028155394593810438,14,,,0.0034829895114434828,0.5,-0.01721591606616473,0.021028155916912084,0.003962073997865675,0.2125,0.0030161439856620145,0.010927163403957758,-0.0002501006082694147,0.9980260967002076,-0.013729784840959257,0.0,0.10181587096080279,0.08328893672729154,0.0,0.0,,,1.0,0.7330000000185035,HOLD
00444,benign_idle_drop,flat,False,134376.89287283266,809.6648053763176,165.96607877796626,0.04361030556346687,2.8172747711350045e-06,0.0028155394593810438,14,,,0.0034829895114434828,1.0,-0.03132709886710776,0.03569009601037721,0.004584015126625932,0.76,0.0030161439856620145,0.010927163403957758,-0.0009749908371417462,0.9980260967002076,-0.030160171228163682,0.0,0.022725736943073824,0.07957034897469054,0.0,0.0,,,1.0,0.7330000000185035,HOLD
00445,benign_idle_drop,flat,False,180417.02289946855,780.814730721902,231.0625245666972,0.011825608053639408,5.4826145102128595e-06,0.002428460061858187,16,,,0.0022642470596954765,0.25,-0.018745457752979738,0.02088573021538017,0.004952943794809433,0.11349999999999999,0.0018159216268996592,0.01052833605469538,-0.0007280002368726833,0.9994266721817487,-0.03686925094267934,0.0,-0.004957671900523153,-0.11274500934149133,0.0,0.0,,,1.0,0.46200000001850317,HOLD
00445,benign_idle_drop,flat,False,180417.02289946855,780.814730721902,231.0625245666972,0.011825608053639408,5.4826145102128595e-06,0.002428460061858187,16,,,0.0022642470596954765,0.5,-0.031116297478714708,0.03614955301413898,0.004952943794809433,0.364,0.0018159216268996592,0.01052833605469538,-0.001825237064341804,0.9993083528849299,-0.056832113525897315,0.0,-0.04042486897534532,-0.09956875885322267,0.0,0.0,,,1.0,0.46200000001850317,HOLD
00445,benign_idle_drop,flat,False,180417.02289946855,780.814730721902,231.0625245666972,0.011825608053639408,5.4826145102128595e-06,0.002428460061858187,16,,,0.0022642470596954765,1.0,-0.06253734779664653,0.06827801504793261,0.004952943794809433,0.8375,0.0018159216268996592,0.01052833605469538,-0.002560481760603602,0.9993083528849299,-0.04029884547272121,0.0,-0.01901992846654784,-0.07827242797387461,0.0,0.0,,,1.0,0.46200000001850317,HOLD
00446,benign_idle_drop,flat,False,134335.33730065488,769.3625050214187,174.6060360673738,0.03828931779977261,2.0737154809450965e-06,0.0027107059038010105,16,,,0.003723659844535869,0.25,-0.015152280346379608,0.01777171919970439,0.003668807921700909,0.045000000000000005,0.0017137509018746798,0.010422270775450266,-0.00047040975704836164,0.9991809332207838,-0.02912342696886139,0.0,-0.13471852695434894,-0.08751896682368526,0.0,0.0,,,1.0,0.8545000000185001,HOLD
00446,benign_idle_drop,flat,False,134335.33730065488,769.3625050214187,174.6060360673738,0.03828931779977261,2.0737154809450965e-06,0.0027107059038010105,16,,,0.003723659844535869,0.5,-0.017118218146739434,0.021795574458825042,0.003706682667205935,0.191,0.0017137509018746798,0.010422270775450266,-0.0009169027715749057,0.9991202245461851,-0.05060667468229551,0.0,-0.09988071791273834,-0.10294478548031624,0.0,0.0,,,1.0,0.8545000000185001,HOLD
00446,benign_idle_drop,flat,False,134335.33730065488,769.3625050214187,174.6060360673738,0.03828931779977261,2.0737154809450965e-06,0.0027107059038010105,16,,,0.003723659844535869,1.0,-0.029307226243449166,0.03301739882288805,0.003706682667205935,0.6485,0.0017137509018746798,0.010422270775450266,-0.000979750844796798,0.9987193557130153,-0.03232730164505136,0.0,-0.07164408699006435,-0.07249984334972359,0.0,0.0,,,1.0,0.8545000000185001,HOLD
00447,benign_idle_drop,train,False,507877.4910807487,825.0375676954245,615.5810486295813,0.0016666501790685683,1.7140415230965397e-05,0.0011275823143533923,14,,,0.0012236112270261677,0.25,-0.11314559114804676,0.119842435204638,0.002320641764395709,0.21800000000000003,-0.0009282501765863186,0.023380272061037054,-0.010531666814359653,1.0024022117326883,-0.09226520891814462,0.0,0.33358768352027673,0.23903201443747218,1.0,0.6181551401414039,0.16864963306777248,0.2036938213242494,1.0,0.18261235191396885,HOLD
00447,benign_idle_drop,train,False,507877.4910807487,825.0375676954245,615.5810486295813,0.0016666501790685683,1.7140415230965397e-05,0.0011275823143533923,14,,,0.0012236112270261677,0.5,-0.2569784119916419,0.2689138106394894,0.002320641764395709,0.379,-0.0009282501765863186,0.023380272061037054,-0.015123227823793672,1.0024022117326883,-0.05862206727702332,0.0,0.9391312517913926,0.23333145892136384,1.0,0.6181551401414039,0.34358382764986645,0.2036938213242494,1.0,0.18261235191396885,HOLD
